Goal,Initial,Mis. Path Cost,Mis. # Nodes,Mis.Time(mili),Mis. Seq.,Man. Path Cost,Man. # Nodes,Man.Time(mili),Man. Seq.,
123456780,412780563,26,929,6,Swap 5 & 2->Swap 0 & 8->Swap 0 & 2->Swap 2 & 0->Swap 7 & 4->Swap 6 & 2->Swap 4 & 7->Swap 5 & 1->Swap 2 & 3->Swap 3 & 6->Swap 0 & 3->Swap 8 & 6->Swap 3 & 0->Swap 6 & 0->Swap 4 & 5->Swap 7 & 5->Swap 8 & 3->Swap 0 & 3->Swap 5 & 7->Swap 6 & 8->Swap 5 & 4->Swap 1 & 5->Swap 6 & 5->Swap 2 & 6->Swap 3 & 0->Swap 3 & 6->DONE,26,110,1,Swap 5 & 2->Swap 0 & 8->Swap 0 & 2->Swap 2 & 0->Swap 7 & 4->Swap 6 & 2->Swap 4 & 7->Swap 5 & 1->Swap 2 & 3->Swap 3 & 6->Swap 0 & 3->Swap 8 & 6->Swap 3 & 0->Swap 6 & 0->Swap 4 & 5->Swap 7 & 5->Swap 8 & 3->Swap 0 & 3->Swap 5 & 7->Swap 6 & 8->Swap 3 & 0->Swap 5 & 4->Swap 1 & 5->Swap 6 & 5->Swap 2 & 6->Swap 3 & 6->DONE,
123456780,531762408,24,98,1,Swap 8 & 5->Swap 6 & 8->Swap 4 & 1->Swap 3 & 2->Swap 5 & 6->Swap 8 & 2->Swap 2 & 5->Swap 1 & 4->Swap 3 & 1->Swap 5 & 8->Swap 7 & 4->Swap 5 & 1->Swap 5 & 3->Swap 8 & 2->Swap 8 & 3->Swap 3 & 8->Swap 6 & 8->Swap 0 & 8->Swap 4 & 7->Swap 8 & 0->Swap 1 & 3->Swap 1 & 5->Swap 2 & 6->Swap 2 & 5->DONE,24,67,0,Swap 8 & 5->Swap 6 & 8->Swap 4 & 1->Swap 3 & 2->Swap 5 & 6->Swap 8 & 2->Swap 2 & 5->Swap 1 & 4->Swap 3 & 1->Swap 5 & 8->Swap 7 & 4->Swap 5 & 1->Swap 5 & 3->Swap 8 & 2->Swap 8 & 3->Swap 3 & 8->Swap 6 & 8->Swap 0 & 8->Swap 1 & 3->Swap 1 & 5->Swap 4 & 7->Swap 2 & 6->Swap 2 & 5->Swap 8 & 0->DONE,
123456780,537261408,18,1135,7,Swap 7 & 4->Swap 5 & 2->Swap 5 & 1->Swap 3 & 1->Swap 2 & 7->Swap 0 & 8->Swap 6 & 7->Swap 0 & 4->Swap 4 & 0->Swap 7 & 1->Swap 8 & 0->Swap 7 & 3->Swap 1 & 6->Swap 1 & 2->Swap 2 & 7->Swap 1 & 5->Swap 7 & 5->Swap 4 & 7->DONE,18,89,0,Swap 7 & 4->Swap 5 & 2->Swap 5 & 1->Swap 3 & 1->Swap 2 & 7->Swap 0 & 8->Swap 6 & 7->Swap 0 & 4->Swap 4 & 0->Swap 7 & 1->Swap 2 & 5->Swap 7 & 3->Swap 7 & 2->Swap 1 & 6->Swap 1 & 5->Swap 1 & 7->Swap 4 & 7->Swap 8 & 0->DONE,
123456780,123786450,4,23,0,Swap 8 & 5->Swap 7 & 4->Swap 4 & 7->Swap 5 & 8->DONE,4,23,1,Swap 8 & 5->Swap 7 & 4->Swap 4 & 7->Swap 5 & 8->DONE,
123456780,152483706,12,172,1,Swap 0 & 6->Swap 5 & 2->Swap 0 & 2->Swap 8 & 0->Swap 2 & 8->Swap 8 & 2->Swap 2 & 3->Swap 6 & 0->Swap 6 & 8->Swap 2 & 5->Swap 3 & 5->Swap 5 & 6->DONE,12,100,0,Swap 0 & 6->Swap 5 & 2->Swap 0 & 2->Swap 8 & 0->Swap 2 & 8->Swap 8 & 2->Swap 2 & 3->Swap 2 & 5->Swap 3 & 5->Swap 0 & 8->Swap 5 & 0->Swap 6 & 0->DONE,
123456780,136870245,20,1813,12,Swap 3 & 2->Swap 6 & 2->Swap 8 & 7->Swap 2 & 5->Swap 2 & 4->Swap 0 & 5->Swap 4 & 2->Swap 7 & 2->Swap 8 & 4->Swap 3 & 1->Swap 1 & 3->Swap 2 & 4->Swap 5 & 0->Swap 5 & 6->Swap 5 & 3->Swap 4 & 7->Swap 7 & 2->Swap 4 & 8->Swap 2 & 8->Swap 2 & 5->DONE,20,89,1,Swap 3 & 2->Swap 6 & 2->Swap 8 & 7->Swap 2 & 5->Swap 2 & 4->Swap 0 & 5->Swap 4 & 2->Swap 7 & 2->Swap 8 & 4->Swap 3 & 1->Swap 1 & 3->Swap 2 & 4->Swap 2 & 8->Swap 7 & 2->Swap 5 & 0->Swap 4 & 8->Swap 4 & 7->Swap 2 & 3->Swap 5 & 3->Swap 3 & 6->DONE,
123456780,123460758,14,66,0,Swap 8 & 7->Swap 5 & 4->Swap 4 & 5->Swap 0 & 6->Swap 7 & 5->Swap 5 & 7->Swap 0 & 5->Swap 6 & 5->Swap 7 & 8->Swap 6 & 0->Swap 5 & 8->Swap 8 & 5->Swap 5 & 0->Swap 5 & 6->DONE,14,34,0,Swap 8 & 7->Swap 5 & 4->Swap 4 & 5->Swap 0 & 6->Swap 7 & 5->Swap 5 & 7->Swap 0 & 5->Swap 6 & 5->Swap 7 & 8->Swap 6 & 0->Swap 5 & 8->Swap 5 & 6->Swap 8 & 6->Swap 6 & 0->DONE,
123456780,423016758,8,145,1,Swap 0 & 8->Swap 4 & 1->Swap 0 & 5->Swap 0 & 1->Swap 1 & 0->Swap 1 & 4->Swap 5 & 0->Swap 8 & 0->DONE,8,45,1,Swap 0 & 8->Swap 4 & 1->Swap 0 & 5->Swap 0 & 1->Swap 1 & 0->Swap 1 & 4->Swap 5 & 0->Swap 8 & 0->DONE,
123456780,134058276,20,1566,10,Swap 6 & 5->Swap 8 & 7->Swap 6 & 4->Swap 4 & 2->Swap 8 & 6->Swap 0 & 7->Swap 0 & 6->Swap 2 & 8->Swap 5 & 8->Swap 3 & 4->Swap 7 & 6->Swap 0 & 2->Swap 6 & 8->Swap 2 & 0->Swap 7 & 0->Swap 8 & 0->Swap 4 & 3->Swap 2 & 1->Swap 4 & 2->Swap 1 & 4->DONE,20,89,0,Swap 6 & 5->Swap 8 & 7->Swap 6 & 4->Swap 4 & 2->Swap 8 & 6->Swap 0 & 7->Swap 0 & 6->Swap 2 & 8->Swap 5 & 8->Swap 3 & 4->Swap 7 & 6->Swap 0 & 2->Swap 4 & 3->Swap 2 & 0->Swap 6 & 8->Swap 7 & 0->Swap 8 & 0->Swap 2 & 1->Swap 4 & 2->Swap 1 & 4->DONE,
123456780,536784120,20,386,3,Swap 3 & 2->Swap 5 & 4->Swap 2 & 3->Swap 4 & 2->Swap 3 & 4->Swap 6 & 4->Swap 8 & 2->Swap 0 & 4->Swap 4 & 0->Swap 8 & 3->Swap 3 & 8->Swap 5 & 1->Swap 7 & 1->Swap 1 & 7->Swap 2 & 8->Swap 6 & 3->Swap 1 & 5->Swap 2 & 6->Swap 4 & 6->Swap 4 & 5->DONE,20,88,1,Swap 3 & 2->Swap 5 & 4->Swap 2 & 3->Swap 4 & 2->Swap 3 & 4->Swap 6 & 4->Swap 8 & 2->Swap 0 & 4->Swap 4 & 0->Swap 8 & 3->Swap 3 & 8->Swap 5 & 1->Swap 7 & 1->Swap 1 & 7->Swap 1 & 5->Swap 2 & 8->Swap 2 & 3->Swap 4 & 3->Swap 3 & 6->Swap 4 & 5->DONE,
123456780,152703648,20,595,4,Swap 5 & 4->Swap 6 & 4->Swap 5 & 1->Swap 6 & 2->Swap 6 & 5->Swap 0 & 4->Swap 4 & 0->Swap 4 & 2->Swap 2 & 3->Swap 0 & 8->Swap 1 & 6->Swap 7 & 6->Swap 0 & 4->Swap 6 & 7->Swap 2 & 5->Swap 4 & 0->Swap 8 & 0->Swap 3 & 5->Swap 4 & 6->Swap 5 & 6->DONE,20,88,0,Swap 5 & 4->Swap 6 & 4->Swap 5 & 1->Swap 6 & 2->Swap 6 & 5->Swap 0 & 4->Swap 4 & 0->Swap 4 & 2->Swap 2 & 3->Swap 0 & 8->Swap 1 & 6->Swap 7 & 6->Swap 0 & 4->Swap 6 & 7->Swap 4 & 0->Swap 4 & 6->Swap 8 & 0->Swap 3 & 6->Swap 3 & 5->Swap 2 & 3->DONE,
123456780,452106738,20,233,2,Swap 7 & 4->Swap 3 & 2->Swap 7 & 1->Swap 1 & 7->Swap 6 & 2->Swap 4 & 7->Swap 2 & 5->Swap 5 & 2->Swap 5 & 3->Swap 2 & 6->Swap 3 & 5->Swap 5 & 3->Swap 0 & 8->Swap 0 & 3->Swap 4 & 1->Swap 1 & 4->Swap 3 & 0->Swap 8 & 0->Swap 3 & 5->Swap 2 & 3->DONE,20,56,0,Swap 7 & 4->Swap 3 & 2->Swap 7 & 1->Swap 1 & 7->Swap 6 & 2->Swap 4 & 7->Swap 2 & 5->Swap 5 & 2->Swap 5 & 3->Swap 2 & 6->Swap 3 & 5->Swap 5 & 3->Swap 0 & 8->Swap 0 & 3->Swap 4 & 1->Swap 1 & 4->Swap 3 & 0->Swap 3 & 5->Swap 2 & 3->Swap 8 & 0->DONE,
123456780,123456780,0,0,0,DONE,0,0,0,DONE,
123456780,451603728,22,1956,14,Swap 5 & 4->Swap 2 & 1->Swap 6 & 3->Swap 6 & 1->Swap 4 & 5->Swap 5 & 6->Swap 3 & 1->Swap 6 & 5->Swap 5 & 6->Swap 4 & 2->Swap 1 & 3->Swap 6 & 2->Swap 0 & 8->Swap 0 & 2->Swap 3 & 1->Swap 2 & 0->Swap 8 & 0->Swap 2 & 6->Swap 2 & 4->Swap 1 & 6->Swap 1 & 5->Swap 1 & 2->DONE,22,141,1,Swap 5 & 4->Swap 2 & 1->Swap 6 & 3->Swap 6 & 1->Swap 4 & 5->Swap 5 & 6->Swap 3 & 1->Swap 6 & 5->Swap 5 & 6->Swap 4 & 2->Swap 1 & 3->Swap 6 & 2->Swap 0 & 8->Swap 0 & 2->Swap 2 & 0->Swap 2 & 5->Swap 8 & 0->Swap 1 & 2->Swap 6 & 4->Swap 1 & 6->Swap 2 & 6->Swap 3 & 6->DONE,
123456780,123450786,4,12,0,Swap 4 & 1->Swap 0 & 6->Swap 1 & 4->Swap 6 & 0->DONE,4,12,0,Swap 4 & 1->Swap 0 & 6->Swap 1 & 4->Swap 6 & 0->DONE,
123456780,142853067,24,4297,11,Swap 8 & 5->Swap 7 & 4->Swap 8 & 2->Swap 4 & 7->Swap 6 & 2->Swap 2 & 3->Swap 8 & 1->Swap 5 & 6->Swap 1 & 8->Swap 8 & 1->Swap 0 & 6->Swap 4 & 8->Swap 0 & 7->Swap 1 & 4->Swap 6 & 7->Swap 2 & 4->Swap 3 & 4->Swap 7 & 6->Swap 7 & 0->Swap 4 & 5->Swap 4 & 8->Swap 0 & 8->Swap 5 & 0->Swap 6 & 0->DONE,24,177,1,Swap 8 & 5->Swap 7 & 4->Swap 8 & 2->Swap 4 & 7->Swap 6 & 2->Swap 2 & 3->Swap 8 & 1->Swap 5 & 6->Swap 1 & 8->Swap 8 & 1->Swap 0 & 6->Swap 4 & 8->Swap 0 & 7->Swap 1 & 4->Swap 6 & 7->Swap 7 & 6->Swap 7 & 0->Swap 5 & 4->Swap 4 & 8->Swap 6 & 0->Swap 6 & 8->Swap 6 & 5->Swap 2 & 6->Swap 3 & 6->DONE,
123456780,621435807,20,569,1,Swap 6 & 3->Swap 3 & 5->Swap 6 & 2->Swap 7 & 4->Swap 3 & 7->Swap 6 & 1->Swap 0 & 5->Swap 8 & 4->Swap 5 & 0->Swap 2 & 1->Swap 4 & 7->Swap 0 & 7->Swap 4 & 3->Swap 7 & 0->Swap 7 & 8->Swap 3 & 2->Swap 1 & 3->Swap 1 & 6->Swap 2 & 6->Swap 5 & 6->DONE,20,89,0,Swap 6 & 3->Swap 3 & 5->Swap 6 & 2->Swap 7 & 4->Swap 3 & 7->Swap 6 & 1->Swap 0 & 5->Swap 8 & 4->Swap 5 & 0->Swap 2 & 1->Swap 4 & 7->Swap 0 & 7->Swap 4 & 3->Swap 5 & 3->Swap 7 & 0->Swap 7 & 8->Swap 2 & 6->Swap 1 & 6->Swap 1 & 2->Swap 3 & 6->DONE,
123456780,143526780,8,23,0,Swap 5 & 4->Swap 8 & 7->Swap 7 & 4->Swap 4 & 7->Swap 4 & 2->Swap 7 & 8->Swap 2 & 4->Swap 4 & 5->DONE,8,23,0,Swap 5 & 4->Swap 8 & 7->Swap 7 & 4->Swap 4 & 7->Swap 4 & 2->Swap 7 & 8->Swap 2 & 4->Swap 4 & 5->DONE,
123456780,268107534,28,16990,40,Swap 8 & 7->Swap 7 & 5->Swap 2 & 1->Swap 6 & 3->Swap 3 & 7->Swap 5 & 8->Swap 0 & 8->Swap 0 & 3->Swap 8 & 7->Swap 0 & 1->Swap 1 & 4->Swap 6 & 0->Swap 0 & 6->Swap 8 & 4->Swap 8 & 0->Swap 6 & 8->Swap 7 & 4->Swap 6 & 2->Swap 4 & 7->Swap 7 & 3->Swap 1 & 6->Swap 4 & 0->Swap 7 & 5->Swap 4 & 6->Swap 3 & 0->Swap 3 & 8->Swap 8 & 6->Swap 5 & 8->DONE,28,155,0,Swap 8 & 7->Swap 7 & 5->Swap 2 & 1->Swap 6 & 3->Swap 3 & 7->Swap 5 & 8->Swap 0 & 8->Swap 0 & 3->Swap 8 & 7->Swap 0 & 1->Swap 1 & 4->Swap 6 & 0->Swap 0 & 6->Swap 8 & 4->Swap 8 & 0->Swap 6 & 8->Swap 7 & 4->Swap 8 & 6->Swap 3 & 0->Swap 3 & 8->Swap 4 & 7->Swap 7 & 0->Swap 7 & 5->Swap 5 & 8->Swap 4 & 6->Swap 4 & 3->Swap 4 & 2->Swap 1 & 4->DONE,
123456780,730215486,24,1148,2,Swap 0 & 6->Swap 2 & 1->Swap 7 & 4->Swap 6 & 8->Swap 0 & 5->Swap 0 & 1->Swap 8 & 6->Swap 5 & 3->Swap 3 & 5->Swap 5 & 1->Swap 3 & 0->Swap 1 & 5->Swap 4 & 7->Swap 7 & 4->Swap 7 & 2->Swap 5 & 0->Swap 0 & 5->Swap 1 & 3->Swap 5 & 3->Swap 3 & 0->Swap 6 & 0->Swap 2 & 7->Swap 1 & 2->Swap 4 & 7->DONE,24,100,0,Swap 0 & 6->Swap 2 & 1->Swap 7 & 4->Swap 6 & 8->Swap 0 & 5->Swap 0 & 1->Swap 8 & 6->Swap 5 & 3->Swap 3 & 5->Swap 5 & 1->Swap 3 & 0->Swap 1 & 5->Swap 4 & 7->Swap 7 & 4->Swap 7 & 2->Swap 5 & 0->Swap 0 & 5->Swap 1 & 2->Swap 1 & 7->Swap 4 & 7->Swap 2 & 3->Swap 5 & 3->Swap 3 & 0->Swap 6 & 0->DONE,
123456780,432716058,16,317,1,Swap 4 & 1->Swap 0 & 8->Swap 5 & 1->Swap 8 & 6->Swap 7 & 5->Swap 0 & 5->Swap 6 & 8->Swap 3 & 2->Swap 1 & 3->Swap 3 & 1->Swap 2 & 3->Swap 5 & 1->Swap 1 & 0->Swap 8 & 0->Swap 1 & 7->Swap 1 & 4->DONE,16,89,0,Swap 4 & 1->Swap 0 & 8->Swap 5 & 1->Swap 8 & 6->Swap 7 & 5->Swap 0 & 5->Swap 6 & 8->Swap 3 & 2->Swap 1 & 3->Swap 3 & 1->Swap 2 & 3->Swap 0 & 7->Swap 1 & 0->Swap 1 & 4->Swap 5 & 0->Swap 8 & 0->DONE,
123456780,425180763,14,87,0,Swap 6 & 5->Swap 5 & 3->Swap 8 & 7->Swap 7 & 8->Swap 0 & 3->Swap 4 & 1->Swap 8 & 6->Swap 3 & 0->Swap 0 & 3->Swap 1 & 4->Swap 6 & 8->Swap 3 & 0->Swap 3 & 5->Swap 5 & 6->DONE,14,56,0,Swap 6 & 5->Swap 5 & 3->Swap 8 & 7->Swap 7 & 8->Swap 0 & 3->Swap 4 & 1->Swap 8 & 6->Swap 3 & 0->Swap 0 & 3->Swap 1 & 4->Swap 6 & 8->Swap 3 & 0->Swap 3 & 5->Swap 5 & 6->DONE,
123456780,513426780,4,23,0,Swap 5 & 2->Swap 5 & 1->Swap 1 & 5->Swap 2 & 5->DONE,4,23,0,Swap 5 & 2->Swap 5 & 1->Swap 1 & 5->Swap 2 & 5->DONE,
123456780,138205764,26,1973,4,Swap 5 & 2->Swap 8 & 2->Swap 4 & 1->Swap 2 & 7->Swap 0 & 6->Swap 8 & 5->Swap 1 & 4->Swap 2 & 4->Swap 5 & 8->Swap 5 & 1->Swap 7 & 4->Swap 6 & 4->Swap 0 & 8->Swap 1 & 5->Swap 7 & 2->Swap 3 & 5->Swap 8 & 5->Swap 2 & 7->Swap 6 & 0->Swap 8 & 3->Swap 4 & 5->Swap 4 & 6->Swap 4 & 2->Swap 2 & 8->Swap 5 & 0->Swap 5 & 8->DONE,26,99,1,Swap 5 & 2->Swap 8 & 2->Swap 4 & 1->Swap 2 & 7->Swap 0 & 6->Swap 8 & 5->Swap 1 & 4->Swap 2 & 4->Swap 5 & 8->Swap 5 & 1->Swap 7 & 4->Swap 6 & 4->Swap 0 & 8->Swap 1 & 5->Swap 7 & 2->Swap 3 & 5->Swap 8 & 5->Swap 2 & 7->Swap 8 & 3->Swap 6 & 0->Swap 5 & 6->Swap 4 & 0->Swap 5 & 2->Swap 2 & 8->Swap 4 & 8->Swap 4 & 5->DONE,
123456780,523761804,24,584,1,Swap 5 & 4->Swap 5 & 1->Swap 1 & 5->Swap 0 & 8->Swap 0 & 7->Swap 7 & 4->Swap 7 & 5->Swap 8 & 4->Swap 7 & 1->Swap 5 & 1->Swap 6 & 1->Swap 5 & 7->Swap 3 & 2->Swap 8 & 0->Swap 0 & 8->Swap 8 & 0->Swap 2 & 3->Swap 4 & 0->Swap 1 & 6->Swap 7 & 5->Swap 1 & 5->Swap 1 & 7->Swap 4 & 8->Swap 4 & 7->DONE,24,78,0,Swap 5 & 4->Swap 5 & 1->Swap 1 & 5->Swap 0 & 8->Swap 0 & 7->Swap 7 & 4->Swap 7 & 5->Swap 8 & 4->Swap 7 & 1->Swap 5 & 1->Swap 6 & 1->Swap 5 & 7->Swap 3 & 2->Swap 8 & 0->Swap 0 & 8->Swap 8 & 0->Swap 2 & 3->Swap 1 & 6->Swap 4 & 0->Swap 4 & 8->Swap 4 & 7->Swap 4 & 5->Swap 1 & 5->Swap 1 & 4->DONE,
123456780,213806457,22,88,0,Swap 6 & 5->Swap 0 & 5->Swap 8 & 7->Swap 0 & 6->Swap 8 & 4->Swap 5 & 7->Swap 0 & 2->Swap 4 & 8->Swap 7 & 6->Swap 2 & 4->Swap 2 & 1->Swap 4 & 1->Swap 7 & 3->Swap 8 & 4->Swap 3 & 7->Swap 6 & 7->Swap 1 & 0->Swap 1 & 2->Swap 4 & 8->Swap 5 & 0->Swap 7 & 0->Swap 7 & 8->DONE,22,56,0,Swap 6 & 5->Swap 0 & 5->Swap 8 & 7->Swap 0 & 6->Swap 8 & 4->Swap 5 & 7->Swap 0 & 2->Swap 4 & 8->Swap 7 & 6->Swap 2 & 4->Swap 2 & 1->Swap 4 & 1->Swap 7 & 3->Swap 8 & 4->Swap 3 & 7->Swap 6 & 7->Swap 1 & 0->Swap 1 & 2->Swap 4 & 8->Swap 5 & 0->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,630425187,26,16963,38,Swap 8 & 7->Swap 7 & 5->Swap 6 & 7->Swap 8 & 4->Swap 5 & 6->Swap 6 & 4->Swap 6 & 8->Swap 0 & 7->Swap 0 & 3->Swap 6 & 1->Swap 4 & 8->Swap 2 & 6->Swap 6 & 2->Swap 3 & 5->Swap 4 & 1->Swap 3 & 2->Swap 1 & 4->Swap 1 & 6->Swap 4 & 6->Swap 7 & 8->Swap 7 & 6->Swap 2 & 3->Swap 5 & 3->Swap 3 & 0->Swap 8 & 6->Swap 6 & 0->DONE,26,230,1,Swap 8 & 7->Swap 7 & 5->Swap 6 & 7->Swap 8 & 4->Swap 5 & 6->Swap 6 & 4->Swap 6 & 8->Swap 0 & 7->Swap 0 & 3->Swap 6 & 1->Swap 4 & 8->Swap 2 & 6->Swap 6 & 2->Swap 3 & 5->Swap 4 & 1->Swap 3 & 2->Swap 2 & 3->Swap 5 & 3->Swap 3 & 0->Swap 1 & 4->Swap 1 & 6->Swap 4 & 6->Swap 8 & 6->Swap 7 & 6->Swap 6 & 0->Swap 7 & 8->DONE,
123456780,426835107,12,321,0,Swap 8 & 7->Swap 0 & 7->Swap 4 & 1->Swap 6 & 3->Swap 3 & 5->Swap 8 & 1->Swap 7 & 0->Swap 5 & 3->Swap 3 & 6->Swap 1 & 8->Swap 1 & 4->Swap 7 & 8->DONE,12,67,1,Swap 8 & 7->Swap 0 & 7->Swap 4 & 1->Swap 6 & 3->Swap 3 & 5->Swap 8 & 1->Swap 1 & 8->Swap 1 & 4->Swap 5 & 3->Swap 3 & 6->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,421658730,30,2075,4,Swap 4 & 1->Swap 8 & 5->Swap 5 & 7->Swap 6 & 3->Swap 7 & 5->Swap 6 & 2->Swap 1 & 4->Swap 3 & 8->Swap 5 & 3->Swap 6 & 1->Swap 0 & 8->Swap 2 & 1->Swap 8 & 3->Swap 5 & 2->Swap 3 & 8->Swap 2 & 5->Swap 0 & 5->Swap 3 & 0->Swap 8 & 0->Swap 8 & 3->Swap 5 & 8->Swap 4 & 6->Swap 5 & 6->Swap 8 & 6->Swap 3 & 8->Swap 3 & 5->Swap 3 & 4->Swap 1 & 2->Swap 1 & 3->Swap 2 & 3->DONE,30,155,0,Swap 4 & 1->Swap 8 & 5->Swap 5 & 7->Swap 6 & 3->Swap 7 & 5->Swap 6 & 2->Swap 1 & 4->Swap 3 & 8->Swap 5 & 3->Swap 6 & 1->Swap 0 & 8->Swap 2 & 1->Swap 8 & 3->Swap 5 & 2->Swap 3 & 8->Swap 2 & 5->Swap 0 & 5->Swap 3 & 0->Swap 8 & 0->Swap 8 & 3->Swap 5 & 8->Swap 4 & 6->Swap 5 & 6->Swap 8 & 6->Swap 3 & 8->Swap 3 & 2->Swap 1 & 3->Swap 5 & 4->Swap 1 & 5->Swap 2 & 5->DONE,
123456780,182460753,22,168,0,Swap 4 & 1->Swap 5 & 2->Swap 0 & 6->Swap 1 & 4->Swap 0 & 3->Swap 2 & 5->Swap 3 & 5->Swap 5 & 0->Swap 8 & 3->Swap 0 & 5->Swap 6 & 5->Swap 4 & 1->Swap 6 & 0->Swap 5 & 3->Swap 6 & 2->Swap 8 & 6->Swap 1 & 4->Swap 2 & 8->Swap 3 & 0->Swap 3 & 8->Swap 8 & 6->Swap 5 & 8->DONE,22,56,0,Swap 4 & 1->Swap 5 & 2->Swap 0 & 6->Swap 1 & 4->Swap 0 & 3->Swap 2 & 5->Swap 3 & 5->Swap 5 & 0->Swap 8 & 3->Swap 0 & 5->Swap 6 & 5->Swap 4 & 1->Swap 6 & 0->Swap 5 & 3->Swap 6 & 2->Swap 8 & 6->Swap 1 & 4->Swap 3 & 0->Swap 6 & 8->Swap 2 & 6->Swap 3 & 6->Swap 5 & 8->DONE,
